huggingface_ID,Type,parameters (B),open_llm_average,IFEval,BBH,MATH,GPQA,MUSR,MMLU-Pro,dataset,seed,final_layer_matrix_rank,final_layer_DSE,final_layer_VNE,matrix_rank_arr,DSE_arr,VNE_arr
allenai/OLMo-1B-hf,pretrained,1.0,6.63,21.82,3.2,1.74,1.57,9.56,1.93,squad,1,863,4.213678359985352,4.744874477386475,[288 803 815 859 863 863 863 863 863 863 863 863 863 863 863 863 863],"[5.3072643 5.259202  5.879664  5.8866816 5.8912306 5.91772   5.7302213
 5.716103  5.719653  5.750046  5.8168616 5.7682977 5.8429456 5.8873787
 5.8246813 5.666922  4.2136784]","[6.7092    6.5350847 7.5243163 7.4501987 7.3699303 7.329722  7.040019
 7.020031  7.0204444 7.059323  7.1580215 7.0547156 7.1532593 7.2117596
 7.122767  6.892717  4.7448745]"
allenai/OLMo-1B-hf,pretrained,1.0,6.63,21.82,3.2,1.74,1.57,9.56,1.93,wikipedia,2,686,3.763421058654785,4.206398963928223,[308 686 686 686 686 686 686 686 686 686 686 686 686 686 686 686 686],"[5.3782964 5.3178344 5.9605355 5.8294954 5.874355  5.887368  5.7548037
 5.742423  5.6965528 5.700922  5.687328  5.7160826 5.81007   5.8039827
 5.655074  5.5559893 3.763421 ]","[6.876547  6.6359425 7.6141047 7.394022  7.4283676 7.43184   7.2259355
 7.206417  7.1214805 7.1254287 7.1138945 7.137974  7.281674  7.2601876
 6.994668  6.843351  4.206399 ]"
allenai/OLMo-1B-hf,pretrained,1.0,6.63,21.82,3.2,1.74,1.57,9.56,1.93,pubmed,2,648,4.002236843109131,4.530465602874756,[369 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648],"[5.607652  5.52858   6.019491  5.9604073 6.0248604 6.0019836 5.897235
 5.832594  5.838805  5.8081303 5.86341   5.8605156 5.859624  5.8748345
 5.755832  5.6678057 4.002237 ]","[7.130839  6.9112215 7.699055  7.5929914 7.6694193 7.6184983 7.4470863
 7.334061  7.332322  7.276368  7.360059  7.3443933 7.3385468 7.355529
 7.1217456 6.9814124 4.5304656]"
allenai/OLMo-1B-hf,pretrained,1.0,6.63,21.82,3.2,1.74,1.57,9.56,1.93,imdb,2,685,3.75160813331604,4.217922687530518,[361 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685],"[5.54665   5.5586877 6.1609955 6.128713  6.1856256 6.1866617 6.0590734
 6.0410175 6.0456247 6.0407357 6.0848575 6.089368  6.0839405 6.0801587
 5.9328175 5.8069973 3.7516081]","[7.052374  6.9626436 7.937932  7.8724437 7.9401627 7.926112  7.720083
 7.6825056 7.6778502 7.654168  7.7317514 7.7294865 7.7166834 7.7036657
 7.430357  7.2272453 4.2179227]"
allenai/OLMo-1B-hf,pretrained,1.0,6.63,21.82,3.2,1.74,1.57,9.56,1.93,squad,2,632,3.409105062484741,3.7650513648986816,[102 389 403 468 538 577 619 624 625 631 622 618 622 628 632 632 632],"[4.630462  4.454145  4.9929266 5.0159626 4.967737  5.015027  4.730938
 4.761043  4.7851653 4.8060923 4.8836946 4.769014  4.8461637 5.019802
 4.97798   4.8282757 3.409105 ]","[5.783655  5.4842176 6.3165836 6.2131386 6.052554  6.0309086 5.5830927
 5.6441145 5.6842394 5.7093153 5.8254657 5.6085315 5.701832  5.9385605
 5.9323854 5.738671  3.7650514]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,wikipedia,0,697,5.953327178955078,7.4885945320129395,"[296 684 696 697 697 697 697 697 697 697 697 697 697 697 697 697 697 697
 697 697 697 697 697 697 697 697 697 697 697 697 697 697 697]","[5.274177  5.2865596 5.4350305 5.5985475 5.480706  5.609258  5.665212
 5.6428246 5.7385664 5.846407  5.863081  5.8381658 5.830476  5.8589535
 5.8495164 5.8521805 5.836882  5.868222  5.8387375 5.841799  5.892971
 5.897447  5.9584913 5.93666   5.961781  5.983663  6.013371  6.0281634
 6.0540633 6.067605  6.0122824 5.9532022 5.953327 ]","[6.750746  6.6784725 6.8711996 7.1279473 6.915414  7.1087546 7.181731
 7.111679  7.2544656 7.4159384 7.4302835 7.3881655 7.361314  7.411551
 7.399848  7.390967  7.3574157 7.405313  7.352235  7.359869  7.4498754
 7.4518003 7.556525  7.514827  7.554427  7.5936275 7.6406727 7.6653357
 7.713228  7.7408614 7.647013  7.5409245 7.4885945]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,pubmed,0,576,5.700992584228516,7.096414089202881,"[324 575 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576
 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576]","[5.5402393 5.3824515 5.4684005 5.564292  5.427068  5.5210857 5.5471897
 5.496833  5.5089884 5.589725  5.5887127 5.5451016 5.540619  5.55195
 5.545691  5.561315  5.555695  5.6014414 5.6118183 5.593668  5.6492553
 5.6789455 5.7318764 5.7152863 5.7422857 5.758707  5.8075433 5.811142
 5.84058   5.8502536 5.829132  5.790429  5.7009926]","[7.15875   6.8338904 6.9421487 7.0970907 6.8482556 6.987597  7.0101976
 6.901342  6.911227  7.0361924 7.0222406 6.9474387 6.9311986 6.949282
 6.94143   6.9573226 6.9429393 7.0174823 7.031992  7.0098443 7.105201
 7.1452208 7.2292843 7.1969604 7.239056  7.2633734 7.342581  7.346815
 7.397881  7.415078  7.373258  7.288266  7.096414 ]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,imdb,0,546,5.5652289390563965,6.8969035148620605,"[291 545 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546
 546 546 546 546 546 546 546 546 546 546 546 546 546 546 546]","[5.358205  5.306322  5.404905  5.537314  5.4092875 5.4970694 5.550256
 5.5172415 5.5732956 5.6746764 5.6851225 5.640318  5.626328  5.6408043
 5.6180224 5.6373672 5.615732  5.6295    5.638749  5.6328773 5.691514
 5.7179837 5.765357  5.7697268 5.79725   5.8128805 5.843504  5.8495064
 5.867323  5.867471  5.8225493 5.729966  5.565229 ]","[6.8799953 6.7364497 6.8773584 7.0959725 6.8668585 6.9979362 7.067679
 6.9845805 7.059638  7.214479  7.2108784 7.1356506 7.0941467 7.1177382
 7.082241  7.107636  7.0689287 7.0916286 7.1063375 7.101747  7.20345
 7.244506  7.3230352 7.327588  7.371619  7.400982  7.4505157 7.4572396
 7.487401  7.488651  7.4018555 7.2195745 6.8969035]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,squad,0,823,5.673914432525635,6.989013671875,"[173 482 624 717 779 806 818 822 822 823 823 823 823 822 822 823 823 822
 822 822 822 822 822 822 822 822 822 822 822 822 822 823 823]","[5.0954857 5.0253835 5.0963583 5.2031507 5.082746  5.1475763 5.1737795
 5.085962  5.075246  5.1773934 5.276496  5.2499223 5.20671   5.2215123
 5.23413   5.257984  5.299611  5.331158  5.3486443 5.425625  5.437746
 5.428166  5.569102  5.549047  5.576126  5.609129  5.6659665 5.687891
 5.739314  5.758076  5.732945  5.6826887 5.6739144]","[6.5155563 6.3619695 6.439642  6.590421  6.3777943 6.457982  6.4612103
 6.2829947 6.2034473 6.298347  6.4349217 6.380247  6.2864614 6.3059673
 6.3290415 6.3480678 6.4188514 6.465142  6.484117  6.614117  6.6296725
 6.6167927 6.8583455 6.8240657 6.8697395 6.9302    7.027102  7.0661254
 7.1570606 7.190607  7.152334  7.0712276 6.9890137]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,wikipedia,1,648,5.608678817749023,6.920313835144043,"[298 641 648 648 648 647 648 648 648 648 648 648 648 648 648 648 648 648
 648 648 648 648 648 648 648 647 647 647 647 648 648 648 648]","[5.327081  5.2468157 5.3740435 5.5190206 5.385719  5.5086937 5.572701
 5.5330987 5.62787   5.748939  5.764303  5.7403646 5.730472  5.755645
 5.7287984 5.73747   5.727936  5.744384  5.7458305 5.7189617 5.7620354
 5.750558  5.791834  5.764775  5.7628527 5.7580566 5.7707086 5.7901955
 5.8196807 5.8129725 5.7594357 5.6722913 5.608679 ]","[6.855708  6.641539  6.7929335 7.011951  6.774301  6.9547515 7.0347166
 6.943604  7.082327  7.268145  7.279575  7.2386856 7.2096214 7.2507286
 7.209195  7.21546   7.193126  7.21488   7.214512  7.17371   7.250125
 7.2263145 7.2938147 7.2425203 7.234555  7.225832  7.248067  7.280072
 7.330536  7.3212457 7.227238  7.069435  6.920314 ]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,pubmed,1,682,5.860381126403809,7.304490566253662,"[389 678 682 682 682 682 682 682 682 682 682 682 682 682 682 682 682 682
 682 682 682 682 682 682 682 682 682 682 682 682 682 682 682]","[5.6778874 5.5655246 5.661247  5.7690563 5.6164827 5.6974792 5.7189655
 5.6673613 5.696206  5.7549944 5.759599  5.726324  5.7178335 5.736938
 5.7265496 5.732808  5.71712   5.762395  5.7672834 5.751381  5.7967153
 5.8308983 5.8830757 5.8669457 5.895711  5.9089713 5.9580803 5.9670258
 6.0011187 6.014328  5.9887996 5.9426994 5.860381 ]","[7.3401284 7.0945835 7.2178926 7.39023   7.1117544 7.2316217 7.247921
 7.1369057 7.175393  7.2657614 7.260732  7.204111  7.1786404 7.210657
 7.196339  7.195946  7.1638136 7.236584  7.239823  7.2187686 7.2969437
 7.3430405 7.4254594 7.3947625 7.4407663 7.460265  7.5410404 7.556737
 7.617932  7.6427097 7.593912  7.4978714 7.3044906]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,imdb,1,566,5.54859733581543,6.847510814666748,"[306 566 566 566 566 566 566 566 566 566 566 566 566 566 566 566 566 566
 566 566 566 566 566 566 566 566 566 566 566 566 566 566 566]","[5.3752604 5.3420105 5.455438  5.6191235 5.490152  5.6044607 5.674734
 5.638938  5.693635  5.7793703 5.762887  5.714077  5.707549  5.7288237
 5.707839  5.7281637 5.7057633 5.7345715 5.728778  5.71482   5.7775216
 5.800641  5.851081  5.8442755 5.873624  5.8897376 5.9214535 5.921893
 5.934023  5.931342  5.874422  5.764751  5.5485973]","[6.8663654 6.739515  6.9012017 7.1793523 6.951766  7.134623  7.2356806
 7.150907  7.2300854 7.365192  7.3234673 7.240978  7.213976  7.252881
 7.21982   7.2471666 7.207306  7.252238  7.240899  7.221259  7.329949
 7.364614  7.447945  7.4326687 7.4791636 7.5078025 7.55842   7.5546665
 7.5741334 7.57043   7.46043   7.248064  6.847511 ]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,squad,1,848,6.1632280349731445,7.7826247215271,"[287 707 808 846 847 847 848 848 848 848 848 848 848 848 848 848 848 848
 848 848 848 848 848 848 848 848 848 848 848 848 848 848 848]","[5.2887373 5.2421165 5.392457  5.554967  5.435099  5.537757  5.586036
 5.526743  5.5620933 5.6978874 5.736315  5.710542  5.7034435 5.72573
 5.713697  5.7578306 5.7822766 5.815167  5.8196697 5.8674603 5.880002
 5.8968134 5.9844966 5.982816  6.001734  6.0308013 6.082448  6.1182537
 6.1678896 6.189982  6.1774397 6.1406164 6.163228 ]","[6.756297  6.6222014 6.824863  7.0808043 6.860419  7.011451  7.050382
 6.915042  6.918103  7.0928984 7.142019  7.101257  7.0741706 7.1098633
 7.095609  7.1509523 7.1899614 7.2372375 7.23732   7.3223057 7.343468
 7.370341  7.522443  7.5174212 7.5519533 7.6048727 7.697867  7.7631545
 7.8573756 7.9011984 7.885153  7.822774  7.7826247]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,wikipedia,2,702,5.8866987228393555,7.36073637008667,"[298 692 702 702 702 702 702 702 702 702 702 702 702 702 702 702 702 702
 702 702 702 701 701 701 701 701 701 701 701 701 702 702 702]","[5.299368  5.3176785 5.4300194 5.569992  5.464877  5.569235  5.615275
 5.5784783 5.6691055 5.771743  5.8127494 5.7986794 5.8144646 5.8400216
 5.8376503 5.8354297 5.8065042 5.82243   5.798674  5.8015695 5.837971
 5.8465858 5.8917904 5.898287  5.9180193 5.953553  5.979972  6.007083
 6.041856  6.066716  6.0226164 5.939578  5.8866987]","[6.799189  6.731613  6.8687162 7.08062   6.889911  7.040764  7.0933766
 7.0059485 7.1337733 7.281166  7.33403   7.307582  7.320345  7.3642335
 7.36159   7.345184  7.291502  7.315541  7.265821  7.2791395 7.341887
 7.3456616 7.4264693 7.4331017 7.465156  7.52656   7.571823  7.61681
 7.681459  7.7287617 7.653637  7.507511  7.3607364]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,pubmed,2,655,5.743018627166748,7.119345188140869,"[388 652 654 654 654 654 655 655 655 655 655 655 655 655 655 655 655 655
 655 655 655 655 655 655 655 655 655 655 655 655 655 655 655]","[5.71666   5.5238056 5.6226144 5.7168884 5.5553102 5.6288977 5.6530914
 5.598699  5.629814  5.6995564 5.704024  5.6680098 5.653934  5.6616836
 5.648782  5.670476  5.6597176 5.7036724 5.7068048 5.6851463 5.7416296
 5.7677474 5.8171706 5.8008904 5.834529  5.849662  5.9016027 5.908925
 5.94102   5.9506693 5.920434  5.8697767 5.7430186]","[7.411536  7.023909  7.1540565 7.3062057 7.0146856 7.124723  7.1495
 7.0336165 7.076438  7.184751  7.179834  7.119543  7.084033  7.0968976
 7.0787396 7.103842  7.0811987 7.1526375 7.1528335 7.1228456 7.2189293
 7.2516966 7.328712  7.2968063 7.348562  7.37031   7.4555902 7.467662
 7.5234694 7.540369  7.4833107 7.375471  7.119345 ]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,imdb,2,665,5.77961540222168,7.172239303588867,"[353 663 665 665 665 664 665 665 665 665 665 665 665 665 665 665 665 665
 665 665 665 665 665 665 665 665 665 665 665 665 665 665 665]","[5.5155387 5.4561057 5.6031027 5.771843  5.6649795 5.7808194 5.845435
 5.8225193 5.8712053 5.94251   5.9259424 5.8752785 5.863155  5.8829594
 5.856221  5.866906  5.8334475 5.8700876 5.86666   5.8551397 5.9233494
 5.9395065 5.9911594 5.99203   6.021376  6.034586  6.0684996 6.0875654
 6.1032357 6.102749  6.0529222 5.940527  5.7796154]","[7.0861893 6.906685  7.116634  7.3998384 7.208713  7.3938966 7.4872537
 7.420992  7.488908  7.6012063 7.559992  7.4716444 7.4368677 7.4705915
 7.4294376 7.43989   7.3800955 7.4398284 7.4301124 7.4186587 7.537855
 7.5546675 7.639653  7.638007  7.6823907 7.7057905 7.759157  7.7879267
 7.8156724 7.814806  7.7158413 7.499569  7.1722393]"
allenai/OLMo-2-1124-7B-Instruct,chat,7.0,21.79,72.44,16.33,14.88,3.8,4.69,18.58,squad,2,617,5.260485649108887,6.451026916503906,"[101 311 428 485 541 576 598 615 617 617 617 617 617 617 617 617 617 617
 616 616 616 616 616 616 616 616 616 616 616 616 616 617 617]","[4.628413  4.5754995 4.592187  4.650496  4.512993  4.596737  4.6321845
 4.616985  4.6336613 4.746135  4.8563204 4.858486  4.8661385 4.911764
 4.9083204 4.9476705 4.99582   4.9881983 4.982309  5.031306  5.0440207
 5.0350018 5.1759844 5.152752  5.1800427 5.2044425 5.251117  5.2760262
 5.3142357 5.3156815 5.296148  5.2551374 5.2604856]","[5.827525  5.723522  5.735085  5.809367  5.570935  5.6747217 5.672755
 5.606428  5.568452  5.6879687 5.844927  5.833069  5.8232746 5.8913016
 5.8829775 5.9276357 6.010431  5.9918113 5.9774885 6.0728807 6.0899696
 6.0811915 6.334116  6.2983756 6.345763  6.3958306 6.4752584 6.5167923
 6.585044  6.586151  6.5521173 6.4827642 6.451027 ]"
allenai/Llama-3.1-Tulu-3-8B-DPO,chat,8.0,26.46,80.29,17.43,23.64,5.82,10.52,21.09,wikipedia,0,698,5.7176899909973145,7.068735599517822,"[297 698 596 661 683 694 696 698 698 698 698 698 698 698 698 698 698 698
 698 698 698 698 698 698 698 698 698 698 698 698 698 698 698]","[5.3307033 5.2847147 5.723012  5.7449307 5.7342668 5.798785  5.7964597
 5.8173056 5.9029474 5.8860054 5.8192406 5.875199  5.883109  5.8520503
 5.783967  5.855302  5.8040657 5.780383  5.773855  5.7289543 5.7514005
 5.791193  5.7406135 5.6938868 5.6413064 5.5828395 5.5812674 5.4662313
 5.417874  5.351071  5.384796  5.321491  5.71769  ]","[6.897834  6.63707   7.2617908 7.311267  7.2614055 7.329745  7.3075027
 7.328262  7.4517    7.4103613 7.295054  7.388848  7.4137897 7.350404
 7.2317977 7.3488407 7.2529187 7.2174597 7.1957974 7.1266193 7.1652355
 7.238532  7.1410933 7.0614176 6.9786873 6.8974323 6.8938603 6.7147098
 6.6480393 6.549545  6.6076627 6.5227184 7.0687356]"
